Date_Time,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
29.03.2022 23:00,19.4,757.8,763.5,1.2,85,从东北偏北方向吹来的风,0,,5,,云量发展情况没有进行观测或无法观测。 ,,,,20.4,,,2500或更高，或无云。,,,23,16.8,0.1,12,,,,
29.03.2022 20:00,19.4,756.6,762.3,1,84,从东北偏北方向吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.4,20.4,,,2500或更高，或无云。,,,20,16.6,0.1,12,,,,
29.03.2022 17:00,19.7,755.6,761.3,-0.8,82,从东北偏北方向吹来的风,1,,5,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.4,20.4,,,2500或更高，或无云。,,,21,16.5,0.3,12,,,,
29.03.2022 14:00,20.3,756.4,762.1,-2.3,77,从北方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.4,20.4,,,2500或更高，或无云。,,,30,16.1,0.3,12,,,,
29.03.2022 11:00,19.5,758.7,764.5,0.2,76,从东方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.2,20.2,,,2500或更高，或无云。,,,30,15.1,0.2,12,,,,
29.03.2022 08:00,16.8,758.5,764.2,0.9,88,从东北偏北方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15,16.9,,,2500或更高，或无云。,,,25,14.8,0.2,12,,,,
29.03.2022 05:00,16.1,757.6,763.3,-0.9,90,从北方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,,,14.7,16.2,,,2500或更高，或无云。,,,23,14.4,1,12,,,,
29.03.2022 02:00,16,758.5,764.2,-0.7,92,从东北偏北方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,16.2,,,2500或更高，或无云。,,,21,14.7,2,12,,,,
28.03.2022 23:00,16,759.2,765,1.7,90,从北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,14.7,,,,2500或更高，或无云。,,,30,14.3,3,12,,,,
28.03.2022 20:00,15.5,757.5,763.3,0.1,92,从东北偏北方向吹来的风,3,,6,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,,,,2500或更高，或无云。,,,17,14.2,4,12,,,,
28.03.2022 17:00,15.9,757.4,763.2,-0.2,92,从东北偏北方向吹来的风,2,,6,,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,14.7,,,,2500或更高，或无云。,,,10,14.6,5,12,,,,
28.03.2022 14:00,15.5,757.6,763.4,-1,91,从东北偏北方向吹来的风,2,,6,,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,14.7,,,,2500或更高，或无云。,,,22,14,13,12,,,,
28.03.2022 11:00,15.3,758.6,764.4,0,90,从东北偏北方向吹来的风,2,,8,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,,,,2500或更高，或无云。,,,17,13.6,55,12,,,,
28.03.2022 08:00,15.1,758.6,764.4,1.9,92,从东北偏东方向吹来的风,1,,8,,小雨（不冻） ,小雨,在整个相应周期内云遮住了一半或以下的天空,14.7,24.1,,,2500或更高，或无云。,,,24,13.8,54,12,,,,
28.03.2022 05:00,14.9,756.7,762.4,0,93,从东北偏北方向吹来的风,2,,8,,间歇性雨，不冻，在观测时中度 ,,,14.8,24.1,,,2500或更高，或无云。,,,5,13.7,52,12,,,,
28.03.2022 02:00,15.4,756.7,762.4,-0.8,95,从东北方吹来的风,3,,8,,间歇性雨，不冻，在观测时中度 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.4,24.1,,,2500或更高，或无云。,,,5,14.6,44,12,,,,
27.03.2022 23:00,18.3,757.5,763.2,2,81,从北方吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,,,18.3,25.1,,,2500或更高，或无云。,,,23,14.9,无降水,12,,,,
27.03.2022 20:00,20.5,755.5,761.2,1.3,72,从东北偏北方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.4,25.4,,,2500或更高，或无云。,,,30,15.2,无降水,12,,,,
27.03.2022 17:00,21.6,754.2,759.8,-0.4,72,从东北偏北方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.4,26.1,,,2500或更高，或无云。,,,30,16.3,无降水,12,,,,
27.03.2022 14:00,22.9,754.6,760.3,-1.3,73,从北方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.4,26.7,,,2500或更高，或无云。,,,30,17.8,0.1,12,,,,
27.03.2022 11:00,22.3,755.9,761.5,1.3,71,从东北偏北方向吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.4,26.9,,,2500或更高，或无云。,,,30,16.7,0.2,12,,,,
27.03.2022 08:00,20.8,754.6,760.2,1.2,74,从东北偏北方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.4,26.9,,,2500或更高，或无云。,,,30,16,0.2,12,,,,
27.03.2022 05:00,21.1,753.4,759.1,0.2,80,从北方吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,,,21.1,26.9,,,2500或更高，或无云。,,,30,17.5,0.2,12,,,,
27.03.2022 02:00,22.8,753.2,758.8,0,92,从东北偏北方向吹来的风,3,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,26.9,,,2500或更高，或无云。,,,10,21.4,0.1,12,,,,
26.03.2022 23:00,25,753.2,758.8,1,92,无风,0,,,,小雨（不冻） ,,,24.2,26.9,,,2500或更高，或无云。,,,10,23.6,无降水,12,,,,
26.03.2022 20:00,25.4,752.2,757.7,1.3,91,从西南偏南方向吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.2,26.9,,,2500或更高，或无云。,,,19,23.8,无降水,12,,,,
26.03.2022 17:00,26.1,750.9,756.4,-1,88,从西南方吹来的风,4,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.2,26.9,,,2500或更高，或无云。,,,25,23.9,无降水,12,,,,
26.03.2022 14:00,26.5,751.9,757.4,-1.6,85,从西南方吹来的风,5,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.2,26.9,,,2500或更高，或无云。,,,29,23.7,0.1,12,,,,
26.03.2022 11:00,26.4,753.5,759.1,0.3,87,从西南方吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.5,26.4,,,2500或更高，或无云。,,,25,24,0.1,12,,,,
26.03.2022 08:00,24.4,753.2,758.8,1.8,94,从西南方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,25.7,,,2500或更高，或无云。,,,10,23.3,0.1,12,,,,
26.03.2022 05:00,24.3,751.4,757,-0.2,94,从西南方吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,,,,25.7,,,2500或更高，或无云。,,,9,23.2,0.1,12,,,,
26.03.2022 02:00,24.6,751.6,757.2,-1,92,从西南方吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,25.7,,,2500或更高，或无云。,,,15,23.2,无降水,12,,,,
25.03.2022 23:00,25,752.6,758.2,1.1,92,从西南方吹来的风,3,,10,,云量发展情况没有进行观测或无法观测。 ,,,,25.7,,,2500或更高，或无云。,,,19,23.6,无降水,12,,,,
25.03.2022 20:00,24.8,751.5,757.1,0.7,91,从西南方吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18,25.7,,,2500或更高，或无云。,,,22,23.2,0.4,12,,,,
25.03.2022 17:00,25.6,750.8,756.4,-0.5,86,从西南方吹来的风,4,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.9,25.7,,,2500或更高，或无云。,,,30,23,0.7,12,,,,
25.03.2022 14:00,25.1,751.3,757,-1.5,89,从西南方吹来的风,4,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.9,25.1,,,2500或更高，或无云。,,,28,23.1,0.7,12,,,,
25.03.2022 11:00,23.5,752.8,758.4,0,95,从东南偏南方向吹来的风,2,,10,,间歇性毛毛雨，不冻，在观测时是微弱的 ,雨,在整个相应周期内云遮住了一半或以下的天空,17.1,23.5,,,2500或更高，或无云。,,,12,22.6,0.8,12,,,,
25.03.2022 08:00,20.4,752.8,758.5,0.9,93,从东方吹来的风,1,,10,,间歇性毛毛雨，不冻，在观测时是微弱的 ,雨,在整个相应周期内云遮住了一半或以下的天空,14.8,20.7,,,2500或更高，或无云。,,,13,19.2,0.4,12,,,,
25.03.2022 05:00,19.8,751.9,757.6,-0.7,90,从东北偏东方向吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,,,,19.8,,,2500或更高，或无云。,,,30,18.1,0.1,12,,,,
25.03.2022 02:00,19,752.6,758.3,,92,从东北偏东方向吹来的风,4,,10,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,19.3,,,2500或更高，或无云。,,,29,17.6,0.1,12,,,,
24.03.2022 20:00,18,754,759.7,0.5,91,从东方吹来的风,2,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.9,18.4,,,2500或更高，或无云。,,,30,16.5,1,12,,,,
24.03.2022 17:00,18.1,753.5,759.2,-1,90,从东方吹来的风,2,,8,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.9,18.4,,,2500或更高，或无云。,,,30,16.4,2,12,,,,
24.03.2022 14:00,18,754.5,760.3,-1.9,91,从东方吹来的风,1,,,,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,13.9,18.4,,,2500或更高，或无云。,,,30,16.5,3,12,,,,
24.03.2022 11:00,17.3,756.4,762.1,0,92,从东北方吹来的风,1,,5,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.9,17.5,,,2500或更高，或无云。,,,30,15.9,2,12,,,,
24.03.2022 08:00,14.8,756.4,762.1,0.5,94,从东北方吹来的风,1,,6,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.9,15.3,,,2500或更高，或无云。,,,24,13.8,5,12,,,,
24.03.2022 05:00,14.1,755.9,761.7,-0.1,95,从东北偏北方向吹来的风,1,,6,,间歇性毛毛雨，不冻，在观测时是微弱的 ,,,13.9,,,,2500或更高，或无云。,,,8,13.3,4,12,,,,
24.03.2022 02:00,14.2,756,761.8,-0.6,93,从东北偏北方向吹来的风,3,,6,,小雨（不冻） ,小雨,在整个相应周期内云遮住了一半或以下的天空,14.2,,,,2500或更高，或无云。,,,17,13,12,12,,,,
23.03.2022 23:00,14.4,756.6,762.4,0.7,94,从东北偏北方向吹来的风,1,,6,,间歇性毛毛雨，不冻，在观测时是微弱的 ,,,14.3,,,,2500或更高，或无云。,,,10,13.4,24,12,,,,
23.03.2022 20:00,14.5,755.9,761.7,0.7,93,从东北偏北方向吹来的风,3,,6,,间歇性毛毛雨，不冻，在观测时是微弱的 ,雨,在整个相应周期内云遮住了一半或以下的天空,14.4,,,,2500或更高，或无云。,,,27,13.3,33,12,,,,
23.03.2022 17:00,14.8,755.2,760.9,-0.8,92,从东北偏北方向吹来的风,2,,8,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.5,,,,2500或更高，或无云。,,,30,13.5,33,12,,,,
23.03.2022 14:00,14.9,756,761.7,-1.4,95,从东北偏北方向吹来的风,1,,8,,间歇性雨，不冻，在观测时中度 ,小雨,在整个相应周期内云遮住了一半或以下的天空,14.5,28.6,,,2500或更高，或无云。,,,3.5,14.1,34,12,,,,
23.03.2022 11:00,15,757.4,763.1,0.4,92,从东北偏东方向吹来的风,1,,8,,间歇性毛毛雨，不冻，在观测时是微弱的 ,雨,在整个相应周期内云遮住了一半或以下的天空,14.5,29.2,,,2500或更高，或无云。,,,30,13.7,24,12,,,,
23.03.2022 08:00,15.2,757,762.7,2.7,93,从东北偏北方向吹来的风,4,,8,,间歇性毛毛雨，不冻，在观测时是微弱的 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.2,29.2,,,2500或更高，或无云。,,,21,14,12,12,,,,
23.03.2022 05:00,17.5,754.3,760,0.5,93,从东北偏北方向吹来的风,4,,7,,间歇性雨，不冻，在观测时中度 ,,,17.5,29.2,,,2500或更高，或无云。,,,18,16.3,11,12,,,,
23.03.2022 02:00,22,753.8,759.4,-0.4,94,从东北偏北方向吹来的风,1,,5,,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,22,29.2,,,2500或更高，或无云。,,,4.8,20.9,2,12,,,,
22.03.2022 23:00,24.6,754.2,759.7,1.2,90,从北方吹来的风,0,,6,,云量发展情况没有进行观测或无法观测。 ,,,22.2,29.2,,,2500或更高，或无云。,,,11,22.8,无降水,12,,,,
22.03.2022 20:00,24.9,753,758.5,0.7,91,从东南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,29.2,,,2500或更高，或无云。,,,9,23.3,无降水,12,,,,
22.03.2022 17:00,27.5,752.3,757.9,-1.2,77,从西南方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,29.2,,,2500或更高，或无云。,,,20,23.1,无降水,12,,,,
22.03.2022 14:00,27.5,753.5,759.1,-1.4,79,从南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,29.2,,,2500或更高，或无云。,,,19,23.5,无降水,12,,,,
22.03.2022 11:00,26.6,754.9,760.5,0.5,80,从西南方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,27.4,,,2500或更高，或无云。,,,24,22.8,无降水,12,,,,
22.03.2022 08:00,23,754.4,760,0.6,90,从东方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,,,,2500或更高，或无云。,,,30,21.2,无降水,12,,,,
22.03.2022 05:00,22.3,753.8,759.4,-0.5,92,从北方吹来的风,0,,7,,间歇性雨，不冻，在观测时较弱 ,,,21.7,27.6,,,2500或更高，或无云。,,,22,20.9,无降水,12,,,,
22.03.2022 02:00,22.4,754.3,759.9,0,91,从东北偏东方向吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.2,27.6,,,2500或更高，或无云。,,,23,20.8,无降水,12,,,,
21.03.2022 23:00,22.7,754.3,759.9,1,90,从东方吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,,,20.9,27.6,,,2500或更高，或无云。,,,19,20.9,无降水,12,,,,
21.03.2022 20:00,23,753.3,758.9,0.9,87,从东方吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.6,27.6,,,2500或更高，或无云。,,,15,20.7,无降水,12,,,,
21.03.2022 17:00,25.8,752.4,757.9,-0.8,79,从东南偏东方向吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.6,27.6,,,2500或更高，或无云。,,,21,21.8,无降水,12,,,,
21.03.2022 14:00,26.8,753.2,758.8,-1.4,76,从西南方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.6,27.6,,,2500或更高，或无云。,,,25,22.2,无降水,12,,,,
21.03.2022 11:00,27.5,754.6,760.2,-0.2,75,从东北偏东方向吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.1,27.6,,,2500或更高，或无云。,,,30,22.6,无降水,12,,,,
21.03.2022 08:00,22.5,754.8,760.4,0.8,91,从东北偏北方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.1,22.5,,,2500或更高，或无云。,,,15,20.9,无降水,12,,,,
21.03.2022 05:00,21.7,754,759.6,-0.1,90,从东北方吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,,,20.1,22.6,,,2500或更高，或无云。,,,18,19.9,无降水,12,,,,
21.03.2022 02:00,21.2,754.1,759.7,-0.4,89,从东方吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.1,22.6,,,2500或更高，或无云。,,,18,19.3,无降水,12,,,,
20.03.2022 23:00,21.3,754.5,760.1,1,86,从东方吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,,,20.1,22.9,,,2500或更高，或无云。,,,24,18.8,2,12,,,,
20.03.2022 20:00,20.6,753.5,759.1,1.1,87,从东北方吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.1,22.9,,,2500或更高，或无云。,,,22,18.3,2,12,,,,
20.03.2022 17:00,21.4,752.4,758,,85,从东方吹来的风,2,,10,, ,,,20.1,,,,,,,25,18.7,2,6,,,,
20.03.2022 14:00,21.9,753.6,759.2,,85,从东方吹来的风,2,,10,, ,,,20.1,,,,,,,30,19.2,2,6,,,,
20.03.2022 11:00,21.5,755.5,761.2,,81,从东方吹来的风,2,,10,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.3,,,,,,,30,18.1,无降水,6,,,,
20.03.2022 08:00,21.4,754.6,760.2,,88,从东方吹来的风,2,,9,, ,,,21.3,,,,,,,22,19.3,无降水,6,,,,
20.03.2022 05:00,22.6,752.7,758.2,-0.1,86,从东方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,,,21.7,29.2,,,2500或更高，或无云。,,,30,20.1,无降水,12,,,,
20.03.2022 02:00,22.6,752.8,758.3,-0.2,85,从东方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.7,29.2,,,2500或更高，或无云。,,,28,19.9,无降水,12,,,,
19.03.2022 23:00,22.2,753,758.5,1.7,83,从东南偏东方向吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,,,21.7,29.2,,,2500或更高，或无云。,,,30,19.1,无降水,12,,,,
19.03.2022 20:00,22.3,751.3,757,1.1,83,从东南偏东方向吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.3,29.2,,,2500或更高，或无云。,,,25,19.2,无降水,12,,,,
19.03.2022 17:00,26.9,750.2,755.8,-0.6,68,从东方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,29.2,,,2500或更高，或无云。,,,30,20.4,无降水,12,,,,
19.03.2022 14:00,28.8,750.8,756.4,-2,65,从西南偏南方向吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,28.9,,,2500或更高，或无云。,,,30,21.5,无降水,12,,,,
19.03.2022 11:00,26.3,752.8,758.4,0.3,72,从东南偏东方向吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,28.9,,,2500或更高，或无云。,,,23,20.8,无降水,12,,,,
19.03.2022 08:00,23.3,752.5,758.1,1.1,84,从东方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.4,,,,2500或更高，或无云。,,,17,20.4,无降水,12,,,,
19.03.2022 05:00,23.6,751.4,757,-0.2,82,从东方吹来的风,1,,3,,云量发展情况没有进行观测或无法观测。 ,,,21.7,28.9,,,2500或更高，或无云。,,,11,20.3,无降水,12,,,,
19.03.2022 02:00,23.2,751.6,757.1,0,88,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.7,28.9,,,2500或更高，或无云。,,,7,21.1,无降水,12,,,,
18.03.2022 23:00,23.9,751.6,757.2,1.2,84,从南方吹来的风,1,,5,,薄雾 ,,,21.7,28.9,,,2500或更高，或无云。,,,6,21,无降水,12,,,,
18.03.2022 20:00,25.2,750.4,756,0.8,81,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.7,28.9,,,2500或更高，或无云。,,,6,21.7,无降水,12,,,,
18.03.2022 17:00,26.9,749.6,755.2,-1.4,73,从西南方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.7,28.9,,,2500或更高，或无云。,,,11,21.6,无降水,12,,,,
18.03.2022 14:00,27.9,751,756.5,-1.8,71,从南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.7,28.3,,,2500或更高，或无云。,,,11,22.1,无降水,12,,,,
18.03.2022 11:00,25.8,752.8,758.4,0.3,80,从西南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.7,28.1,,,2500或更高，或无云。,,,16,22,无降水,12,,,,
18.03.2022 08:00,22.5,752.5,758.1,1.8,96,从西南方吹来的风,1,,3,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.7,,,,2500或更高，或无云。,,,8,21.8,无降水,12,,,,
18.03.2022 05:00,21.7,750.7,756.3,0.1,95,从东南偏南方向吹来的风,1,,5,,薄雾 ,,,21.5,28.1,,,2500或更高，或无云。,,,7,20.8,无降水,12,,,,
18.03.2022 02:00,22.5,750.6,756.1,-1.1,91,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.5,28.1,,,2500或更高，或无云。,,,30,20.9,无降水,12,,,,
17.03.2022 23:00,23.3,751.7,757.3,0.9,88,从西南方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,21.5,28.1,,,2500或更高，或无云。,,,30,21.2,无降水,12,,,,
17.03.2022 20:00,23.8,750.8,756.4,1,84,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.5,28.1,,,2500或更高，或无云。,,,30,20.9,无降水,12,,,,
17.03.2022 17:00,26.7,749.8,755.4,-0.9,71,从西南偏西方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.5,28.1,,,2500或更高，或无云。,,,30,21,,,,,,
17.03.2022 14:00,27.8,750.7,756.3,-2.1,66,从西南偏南方向吹来的风,4,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.5,28.1,,,2500或更高，或无云。,,,30,20.8,1,12,,,,
17.03.2022 11:00,27.4,752.8,758.3,0.1,76,从东南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.5,27.4,,,2500或更高，或无云。,,,30,22.7,1,12,,,,
17.03.2022 08:00,22.7,752.7,758.3,1.1,93,从北方吹来的风,0,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.5,,,,2500或更高，或无云。,,,30,21.5,1,12,,,,
17.03.2022 05:00,21.6,751.6,757.1,-0.9,93,从北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,21.1,25.6,,,2500或更高，或无云。,,,17,20.5,1,12,,,,
17.03.2022 02:00,22.4,752.5,758.1,0.2,88,从北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21,25.6,,,2500或更高，或无云。,,,30,20.3,无降水,12,,,,
16.03.2022 23:00,22,752.3,757.9,-0.8,86,从东南偏东方向吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,,,21,25.6,,,2500或更高，或无云。,,,30,19.5,无降水,12,,,,
16.03.2022 20:00,23.1,753.1,758.7,1.2,76,从东方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21,25.6,,,2500或更高，或无云。,,,30,18.6,无降水,12,,,,
